User_Name,User_Location,Stars,Entry_Date,Entry_Quote,Entry_Content
ronpoole,"Riverdale, New York",5,04/30/2014,Easy and fun,"Bikes are in excellent condition, stations are in convenient locations, and DC is more bike friendly than it used to be!"
Vandy K,,5,04/30/2014,Best way to see the sights,"So convenient, with stalls abundant through out town. A little pricey, but so worth it! Your feet will thank you! The Jefferson Memorial is a long way out there folks! Note that you can only rent 2 bikes per credit card and they dont accept American Express. But check out the informative website for pricing and map of all the many places to return your bikes at the end of a long and exciting day. We returned at Union Station, went in to see the beautiful train station, had dinner and then took the night tour to see it all lit up! I've done the mall many times, and this is definitely the way to go. It's flat easy riding, the traffic is mainly pedestrian, and no crowded buses to deal with! "
Travel_Bug81,"Waterloo, Canada",5,04/23/2014,Easiest Way to Get Around and Very Affordable,"The Capitol Bikeshare in Washington is one of the best that I've experienced. There are tons of stations around the city, and it's super easy to get around. It also helps that there are many bike trails and bike lanes, so there are designated spots for bikers. The city is very bike friendly because the population is mostly young and 40% of the people don't own cars. This means that the cars are also well aware of bikers and are used to them on the road, which helps.The way it works is this:1. Get a membership. It's $7/day or $15/3 days or more for longer periods (you can get a yearly or monthly membership also I believe)2. Use your credit card at any of the bike stations in the machines provided to buy the membership of your required length3. Once you buy the membership, you will get a 5 digit code. Use this code to enter on the little pad beside each bike. Once the light turns green, pull out your bike (sometimes have to use two hands)4. The membership allows you unlimited use of the bikes in (and this is the important part) - 30 minute intervals. This means that you will have no additional charges if you return the bike to another station within 30 minutes. The city is small enough that most places can be reached within the 30 minute limit. The point of this is to allow other people to use the bikes as well, and the bikes are meant as a form of getting from point A to point B, not keeping the bikes for the entire day (although you can do this, but you may end up paying hundreds of dollars, like the poor chap that called the service a scam below. It's not a scam - you just have to read the instructions properly. You are charged for every additional hour you don't return the bike). If you don't think you'll make it in time to your desired station, you may stop at another station and request additional time. You do this by inserting your credit card, and pressing the 'renew' button. This allows you an extra 15 minutes to get to the next station that is closest to your destination, or if the station you wanted is full and there is no space to leave the bike.5. If you require the bike for longer than 30 minutes, you may return to the station, wait 5 minutes (or walk to the next station) and get another bike, repeating the process above. The five digit code you get the first time will only be active for 5 minutes from the time you get it. Every time you want a new bike, you'll have to get a new code by inserting your credit card into the machine. Your credit card will not get charged again - it's only used to determine that you've already purchased a membership and to get a new code.6. Returning the bike, make sure you push it in hard into the stand, and make sure the green light comes on - this means the bike is locked back in.. 7. For those that have smart phones, you can download the Capital bike app (available on their website or from the app store) that will give you real-time information about how many bikes are available at each station or how many free spaces are available, so you don't have to waste time looking for the next available station if the one you want is full, or doesn't have bikes. It's also handy because it gives you the locations of all stations.There are many stations around the city and it's very easy to use and get around. In the three days that we rode around, there was only one instance where the station was full and we had to find the next one (5 minutes away - press the 'renew' button to get more time). Since we didn't have data services, we didn't have the real-time information for which stations were full/empty, but we could still see the station locations. We found that biking was more convenient and cheaper than the metro because there are more bike stations than there are metro stations, so it was easier to get closer to our desired destinations. Not to mention being able to get a better look at the city, and get some exercise.If you use the service properly, you'll have a great experience."
artsands,"Denver, Colorado",1,04/21/2014,Scam,"We were led to believe the bikes would be $7 per day if we didn't exceed 8 hours. This company is a total scam and they tried to charge us $276 for the use of 2 bikes for 2 days. Their fee schedule is ludicrous, very poorly shown at the stations, misleading, and nothing but a scam! Go to a regular bike shop and rent a decent bike with helmets provided, etc. Read the other negative reviews that explain how these folks were taken in."
OntheRoadMom,"Washington DC, District of Columbia",5,04/15/2014,Best way for tourists to get around!,"Buy a pass and save on cabs.  Pedal around the monuments, around Capitol Hill, to the zoo, in Rock Creek Park."
Freido90,"West Warwick, Rhode Island",4,04/13/2014,Convenient!!!!,The bikes are a life saver! One day I walked all day it I was so tired after and didn't get that far.But when I rented the bikes I saw so much more and had fun riding the bikes. It's $7 a day. Totally use it!!
sdrewry,"San Antonio, Texas",5,04/09/2014,Great way to see the city!,These bikes are GREAT! Such a fun way to tour around. Biking on the mall at night seeing the monuments was one of my favorite things we did in DC! The call center is very helpful if there is a problem. Be sure and download the app so you can check available bikes and docks near you. It is a great app! NOTE: Be sure and put the key fob on a key chain or zipped in a pocket. Mine accidentally came out when I grabbed my phone from my pocket :-(
Bret B,,5,02/03/2014,Excellent bikeshare system,"Washington DC has it's issues, but the ability to get around without a car is possibly its best amenity.Capital Bikeshare is what every city thinking of instituting a bike program should emulate.With a membership, you get as many 30 minute rides as you like. And if yu use it alot, it makes sense to pay for the keyfob. No swiping credit cards at the kiosk; just insert the keyfob and the bike unlocks from the rack. Quick and easy.And they have kiosks everywhere!!"
DrewLuck,"Alpharetta, Georgia",5,01/01/2014,Best way to see the city...,"We rented bikes in DC on our recent trip. It was so easy to set up and we saw the whole city in a fraction of the time as it would take walking or riding the metro. Do yourself a favor and grab a bike when you are in DC. You can practically ride them anywhere (sidewalks, streets, parks), but don't ride them into the memorials/monuments, just walk them up or pop them on a bike stand. There are stands EVERYWHERE. They have apps that will show you where they all area and how many bikes are available at each one. The app we used was Spotcycle."
RPK89,"Melbourne, Australia",4,12/14/2013,A wonderful way to see the Capital...,"When we arrived in DC, with very little planned for our day trip from NYC, we had no idea where to start, but right out the front of union station I spotted these little babies and off we went. It is just like the 'Citi Bikes' bike share system in NYC, and I love both equally as much. It was a great way for us to see every along the national mall (I was ignorant to the sheer size of the place), and thankfully there was bike ports almost everywhere. We also tested the friendship (half hr free rule) by riding into Georgetown, and lucky for us we made it. It is a great way to see the Capital, and an entertaining one at that.I would highly recommend it!"
yyyzzz_utah,"Murray, Utah",5,11/10/2013,"Rode a lot, convenient, but rules not clear","I rode a lot this time I visited DC. Very convenient. It is better than using taxi or driving cars around town. There are many stations around town. And the number is growing day by day. Some minor gripes. It is not always easy to find the stations at night even if you have a map. There is no options for kids. Some bikes needs maintenance. I wish there is a clock on the bike telling how much time you have spent, since it charges fees for a ride over 30 mins. I wish there is a way to get safety helmets. Pretty good. Highly recommended."
0471sip,Tampa,5,11/06/2013,Great time!,BIke racks were everywhere. So easy to hop on and off. Machines were easy to use. Phone app for stations is fantastic. Can't recommend enough!
SandcruiserX,"San Francisco, California",5,11/01/2013,fun way to see more on the Mall,"inexpensive, easy, much more fun than walking.what would take hours to stroll on the Mall can be seen much more quickly on two wheels.it's a great thing for both tourists and locals, alike.the free smartphone app is an easy way to find stands to check-out or return a bike. do budget in a little extra time in case the stand you choose is full, that nearly happened to me as I was returning to Union Station. No harm done."
vanilla g,"Washington DC, District of Columbia",4,10/24/2013,An alternative way to see DC!,"I have been in DC for nearly a year and I never tried the red bikes yet until last weekend. I always see people going around with those red bikes and I pass by the bike stands every day on my way to work. So we (my boyfriend) rented 2 bikes for more than 4 hours and we paid $42 ($7 each for daily membership fee, the first 30 minutes is free, $2 per hour onwards). DC is a bike friendly place with dedicated bike lanes in most areas. You can pedal your way in the sidewalks too and the people respectfully give way to you.Compared to walking from one site to another, biking is way better! And it is more beautiful and magical at night! You can return the bikes anywhere as long as there is an available stand to accommodate your bike. As we returned them and had dinner in Chinatown, we were able to get them back (since we already paid the $7 day membership) and continued with our sight seeing.You pay using your card and it has been a week since, I believe it is well secured for using cards.It was a very fun and exciting experience and I'm set to being a biking tour guide when I have friends coming over to the nation's capital."
Tallmark1960,"Lynnwood, Washington",5,10/19/2013,The Best way to get around DC,"For $7 per 24 hours you can check at a 3 speed bicycle from one of dozens of bike stands located through out the downtown. Return the bicycle to another stand within 30 minutes and you avoid further charges. Exceed the 30 minutes and they charge you an ever increasing surcharge. ($ 2 for 31 to 60 minutes, 4 or 6$ if you exceed 1 hour, etc.) While it was a bit of a hassle finding a bicycle station at times that was a small price to pay to avoid additional blisters on my feet. Bicycling is the only way to get around the city."
mrod27,"San Antonio, Texas",4,10/18/2013,Bike the Sites!,Capital Bikeshare is the only way to see DC! Metros are crowded and you miss all the sites. Renting a bike is a great way to quickly navigate the streets of DC. WABA! (Where A Bike At?) is a free app that can point you to the nearest station with availibility. We purchased a 3 day pass for $15. There are usage fees if you keep the bike for more than 30 minutes but its very easy to avoid this charge by checking the bike in at the nearest stand every 30 minutes. Usage fees start at $2 an hour. Still a deal IMO. I suggest renting a bike at night to tour all the Monuments while they are lit up at night. This is a great experience minus the crowds.
SarahElizabethSch,"Charlottesville, Virginia, United States",5,10/12/2013,The ONLY way to do D.C.,"Forget crazy traffic and crazier traffic patterns--the ONLY way to see DC is with this bikeshare. My husband and I (who both grew up in DC), recently came back for a wedding and stayed in Rosslyn. Rather than deal with the headache of driving/parking/paying to park, we decided to bike over the bridge and spend the day hopping the attractions. The bikeshare made it simple and easy--the stations are everywhere!"
AAARGH_OH,MAYFIELD HEIGHTS,5,09/28/2013,BEST way to get around DC!,"So I was standing on the Mall near the Washington Monument with sore shins and feet from walking so much. I wanted to get to the Lincoln Memorial, but was dreading the walk. Then I see a row of similar bikes on locked racks. I see that I can sign up for 24-hour period for $7 and use a bike for free (no usage fee) for up to 30 minutes (30 - 60 add $2, 60 - 90 add $6). So I grabbed a bike and leisurely rode down the mall to the Lincoln Memorial, stopping at the WWII and Vietnam memorials. I returned the bike to the closest rack and moved on.After that I grabbed another bike off the same rack, looked at the map of rack locations all around the mall AND Washington DC, made my plan of where to go to next, then proceeded to tour the rest of the mall area. No walking needed.This service is fantastic. I saw MANY people using it and it makes perfect sense! No wasting time walking between distant attractions.By the way, the bikes are HEAVY three speed units not meant for any kind of speed. They are intended for leisurely use."
jeff_and_kayla,"Spokane Valley, Washington",4,09/25/2013,Tough finding docking stations without a Smart phone,"My wife and I made our first visit to D.C. the weekend following Labor Day for half a week and used Capital Bikeshare one day to get from our hotel at Dupont Circle to the National Mall. From the Mall, we headed off on the bikes to a lunch venue, then back to some Smithsonian museums, then around the Mall some more, and finally to a Metro station to head back to the hotel.The directions at each station are clear cut. Rental for the day is $7. Rental for 3 days is $15. You've got the use of the bikes for a 24 hour period if you rent for the day like we did. Every 30 minutes you must re-dock your bike at another station if you want to avoid additional fees, $2 for the next 30 minutes (31-60 minutes), $4 more dollars for the next 30 minutes (61-90) minutes. Payment options are credit or debit only. After docking your bike for the first time and ready to check another one out for another 30 minutes, you simply re-scan your credit/debit card at the pay station and follow the directions to retrieve your unlock code which is valid for 5 minutes. You don't get dinged each time you slide your card.You can dock a bike at a station and immediately check another one out too. There are docking stations all over the place, but a few times we couldn't find a station that was indicated on the online or station map, and many times we passed by stations that weren't on the maps at all. When I speak of these maps, I'm talking about the website and the ones at the pay/docking stations. There are no hard copy maps available. Since we don't have phones with internet capabilities, we felt lost on more than one occasion searching for another docking station. Reading other reviews, it sounds like their app is very helpful. However, we were always able to find another station within the allotted 30 minutes. A 45 minute allotment of time would be much better and leave the rider feeling much less rushed. If planning on using them to tour the memorials at the National Mall, you'll be very rushed or will have to skip stuff, dock the bike, and backtrack on foot. There's a station by the Washington Monument, one by the Jefferson Memorial, and one by the Lincoln Memorial on the west side of the mall where all of the memorials are.My wife had trouble with her seat staying put on a couple of occasions so make sure you grab a bike that has a seat that locks down tight. After sunset, we rode around the National Mall to see everything again, and that was great. The flashing LED headlights don't provide a ton of light however. The lights, I believe, are mostly there as a safety measure for you to be seen by others. There are other bike rental companies in town that offer usage for the entire day if that's what you're looking for. My wife used similar bikes in Boulder, CO earlier this year and had a bit friendlier experience than here in D.C. We'd certainly try these again, but would make sure we upgraded to a smart phone next time to make life considerably easier."
K D,"Bethesda, Maryland",4,09/18/2013,Very Good Site Seeing Option for DC,"My experience was overall good. Once we actually had the bikes, it was an easy 2 hour site seeing ride through DC. The simple 3 gear options worked perfectly for tough hills. **Issues**1.) The first issue is the touch screen machine needed to be re-calibrated due to it taking almost 30 minutes to enter in my information due to the wrong number showing each time I pressed one. For example, I kept pressing number ""5"", but ""6"" would show up. It was very annoying. Other than that.......GREAT EXPERIENCE !!!"
Cassie-Andy,"Wellington, New Zealand",5,08/29/2013,Fantastic way to get around.,"Whoever came up with this idea is simply genius! Great way to get around the city, we had a bus tour and used these for the 2 days we were in town and it worked a treat. so much faster than walking and the breeze is nice too. I would recommend downloading the app so you can get live updates on how many bikes are at each station and where the closest station is. The app also has a rental timer to help return the bike within 30 mins to avoid rental charges.READ THE BOARD BEFORE RENTING!!! I have read a few reviews on here of people getting confused with the pricing and thinking they could keep the bike for the whole day for $7. It is not hard to understand and my husband and I found it very clear in the fact that the rental was $7 for 24 hours and during that 24 hrs if you returned bike within 30 mins it was free, and then it had the charges for if you returned after the 30 mins. simple! there are so many bike stations around that it was so easy to re dock the bikes within the 30 mins period, we never went over our time period and were not inconvenienced by having to re dock the bikes. Occasionaly we docked and re docked straight away to avoid charges if we were planning on riding a bit further."
Thomas M,"Split, Croatia",5,08/21/2013,Brilliant way to get around DC,Myself and my girlfriend were in DC in April 2013 and used these bikes. It's a fabulous way to get around to all the main sites and I would highly recommend it as it is far better than a bus and there is a lot of ground to cover on foot if you are only there for a short stay like us.
ClemclemB,"Montreal, Canada",4,08/11/2013,Very nice on Summer,"The capital bikeshare are very practical if you like to feel the ambiance of the city. It's better than subway, first because it is very less expensive and also because your outside while travelling between monuments.
We enjoy very much our day pass !"
BraintreeTravelers2,"Braintree, Massachusetts",5,08/04/2013,Best way to get around the city!,"We have used these very accessible modes of transportation to enhance our sightseeing experience in the downtown and extended areas of DC. My husband discovered this unique, cost effective, ""enjoy at your own pace"" way to travel around the city during the busy Inauguration and again when we visited the city in the Spring! We were able to go places and experience sights that we would not have seen from a car. It was a totally amazing riding directly down the center of Pennsylvania Avenue, from the White House to Capitol Hill, since they had removed the traffic lights in preparation for the Inauguration. We explored the National Mall and Smithsonian Museums, the Washington Monument, Reflecting Pool, Lincoln Memorial, around the Tidal Basin with its many meaningful monuments, to the Jefferson Memorial. In the Spring, we explored the Arlington National Cemetery. It is easy to use the pick-up and drop-off kiosks, with many stations a short distance from one another. The bikes have three speeds and are simple to maneuver. I highly recommend giving this a try, because I am not a cyclist and had so much fun each time."
duffa101,Oxford,4,07/30/2013,A good way to get around - but don't expect to find a bike every time.,"First off: hats off to any city that's doing its bit to promote this kind of transport system. Washington's heart is certainly in the right place. $7 for a day of travel around the sights of the National Mall and further afield to Arlington and Georgetown is certainly good value. To clarify: you have 30 minute window to get your bike docked into another station, not the 90 as one review has it, though you do get a 'safety' 15 minutes if you find all of the stations full when you reach your destination. Given that the metro is $2.70 a ride (when including the paper card) you can save yourself some money and sore feet with the bike.The bikes are simply and easy to ride, and you can get a reasonable shunt going if you're so inclined, though I'm not sure why you'd want to unless you're a DC commuter heading into work, and then why are you reading this?Here's the health warning: there are lots of tourists and bikes can become a premium in certain places (the Lincoln Memorial for example) so you can't expect to rock up and find one. The app is good, but doesn't update strictly in real time: by the time you reach the station the bikes might be gone. Some people are quite canny at dropping a bike then swiping for another 30 minutes, so pairs of bikes are sometimes hard to come by.Personally, I wouldn't plan a day around using a bike, especially if you have are under time pressure to get back somewhere, but if you can afford to be a bit more relaxed this might be a fun, and useful, bonus attraction."
MJB13,"Milwaukee, Wisconsin",5,07/30/2013,Greatest thing ever,"Couldn't be a better way to explore DC. Download the Capital Bikeshare app for $1.99 or, even better, SpotCycle app for free. You can see where you are and find locations of CB bikes. There's even a timer so you can stop < 30 minutes. Best to carry your own helmet on a daypack. Simply brilliant!"
Elizabeth A,"Atlanta, Georgia",5,07/08/2013,The best way to get around town!,This is the best concept - excellent way to get around DC. You pay a flat fee for a day ($7) or three days ($15) then short trips (less than 90 min) are free. You simply check bikes in and out of conveniently located bike stations. DC is very bike friendly city just check your routes as there is a lot of construction around the city and rising with kids could be dicey. We found this to be FAR superior to walking the city! And there is an app available that shows you maps and bike stations - AWESOME! Every city should have this system.
TheCeccos3,"Allen, Texas",5,06/19/2013,Best way to see DC - EVER!,"I can't tell you how much we enjoyed using Capital Bikeshare! It was so convenient and so much fun. What a great way to tour the city. We found them near every single place we wanted to visit! You pick up the bike at one of their many kiosks, drive it to your destination, drop the bike at the kiosk and then pick up a new bike when you are ready to move on to your next destination. Please pay attention to their fees though. I saw that some people who reviewed them on tripadvisor were not aware of the way they charge, so they ended up paying way more than they thought. This is more of a form of transportation from one place to another, not a way to tour around the city for the day. It is $7 for the day and you can have each bike for 1/2 hour at a time. Additional time is charged after that first 1/2 hour."
Zach S,"Orlando, Florida, United States",2,06/13/2013,Great potential but falls short,"Experience for the first hour was great. We understood the requirements to return bikes to station within 30 minutes to avoid any charges other than initial 1 day membership cost. However, when ""system"" reported that bike was not returned (at all) after I had returned it within 30 minutes, it became my word against the report out of their ""system"". There is nothing that consumer gets to prove that you've returned their $1,000 bike properly. Customer service couldn't do anything for me because all I could tell them was that I saw a green light when I returned bike to the rack. Luckily ""system"" reported bike returned in a few hours so did not have to argue a $1,000 replacement bike charge."
Adrienne H,"Brooklyn, New York",1,06/11/2013,Scam. You will be charged a lot more then they specify!,An unspecified charge will appear on your card. Renter be warned. 2hours is $75.00. And there will not be a phone number to call about these extravagant charges because their customer service phone does not work properly. Please avoid being doped by this government backed racket.
Bluesboy10,,3,05/31/2013,"Warning for cost of $10/hour for Bike, even if buy ""membership"" !","Warning needed for cost of Capital Bike Share. As a tourist I loved the use of a bike. BUT confusing pricing. A quick look at it, along with my daughter who lives there looking at it, and past experience of anything else, you think you either pay something like $2 per thirty minutes OR get the $7 per day. But it should be summarized as : "" $7 to register to get 30 minutes free ONLY if you dock it for at least one minute, then restart; you, must pay $2 every 30 minutes and re-dock every 30 min ; registration “membership” last 24 hours; warning- failure to re-dock it every 30 minutes can cost $10 per hour ! See confusing pricing table below."""
CG902,"Morristown, New Jersey",5,05/27/2013,Best way to get around!!!,"Our 12 year old son bugged us all day to get bikes around the Mall near Capitol. We finally gave in on day 2! Little did we know how brilliant he was! We got 4 bikes and were off! We sailed around monuments and thousands of motorcycles with the Rolling Thunder Ralley. We rode for hours and covered more ground than we could have in a week! Best of all, we returned bikes right next to hotel as there are racks all over the city! Best $24 spent on trip!"
michaelruns,"New York City, New York",5,05/13/2013,See the District for $7!,"A terrific deal, when one understands that you have 30 minutes to get to another bike rack. We made terrific use of the system and got to see all the major sights in a matter of hours. Highly recommended, and looking forward to NYC getting this system soon!"
Elizabeth E,"Chicago, Illinois",5,04/25/2013,Take a ride around DC,"for $7 you have DC at your disposal. A great way to cover a lot of ground, get to quieter corners and get exercise. I took a bike out early in the morning and biked instead of a treadmill in the hotel ""gym"" The route I chose passed: Viet Nam Vet memorial, MLK memorial, FDR memorial, Jefferson Memorial and Lincoln Memorial. What an inspiring way to begin a day. With 150 pick-up/drop-off spots, you can get anywhere on these bikes! Have fun, take a spin."
HoDoJo111,"Sandwich, Massachusetts",1,04/22/2013,Scam,This company is nothing short of a scam. Intentionally misleading about their rates. Thought we were renting 3 bikes for 3 hours for $21 ($7 per bike per day) Instead we were charged $160 on our credit card. Went to their website and read the fine print - something very difficult to do on the small LED screen (27 pages) at the rental KIOSK. The KIOSK advertises Bike Rental's for 24/hours - $7. Shame on them.
Ted T,"Sandwich, Massachusetts",1,04/22/2013,SCAM!!!!!!!,"IF YOU READ THE 127 PAGES OF FINE PRINT, and understand it, you will realize that the very simple sign on the point of sale station that clearly says $7 for 24hours, means something totally different!the company clearly intends to benefit from leading people astray.we were charged $161 for using bikes that we thought would cost $21."
Jay P,"Columbus, Ohio",5,04/22/2013,One the best things I have ever done in a city--EVER!,"This is such a super cool way to get around and bike racks are everyone.  LOVED IT!  Bikes were nice and new, and I want to own one of them!"
DebRed_10,"Melbourne, Australia",4,04/19/2013,A quick fun way to get around Washington DC,"We spent most of the day using the Bikeshare and had such a good time. You collect the bike at a station for $7 for a day and that's all it costs unless you return the bike late. Every 30 mins you need to find another 'bike station' to leave the bike at, go and walk around in that area, then go back to the bike station and take another one. You must return the bike every 30 mins or you will be charged an additional $2 or an additional $6 if you return within an hour. It was a great way to get around quickly as Washington is a big place, but trying to find a bus station became an issue a few times. We didn't have a map as we didn't have access to a computer, so we had to stop and ask a few times. Beware that 30 mins on the bike goes very fast and you may find yourself a long way away from another 'station'. Having a map should stop that from happening. The whole day cost us $9 each which was a huge saving compared with the hop on hop off bus etc. Would recommend this."
vwgirl,Jersey,5,04/08/2013,Think of it as a taxi or a metro for $7/day,"I see that some people are confused by the fee. If you want to keep a bike all day long, this is not for you. If you want to use a bike as a means of transportation, this is a great option!!! You really can see a lot of the city that way, you just have to give up your bike for few minutes. Go explore, walk around, take some pictures, visit a museum, eat and then get on a bike again (maybe even the same bike you left few minutes ago :) and bike for up to 30 minutes to your next destination."
superfly777,Michigan,4,04/08/2013,"Excellent program, need more stations","We liked the bikeshare program. I just wish there were more stations to rent/return the bikes.The program is really simple. $15 gets you a 3-day membership and there is no charge if you return the bike within 30 minutes. Just $2 if you keep it for an extra 30 minutes.My son is 11 and he could ride the bikes with no problem. The national mall is all bike-friendly. The bike lane down Pennsylvania Avenue is well worth it. You are riding right in the CENTER of the road but the cars aren't in your way. Sounds weird, but it really works nice. Take a bike ride from the Capitol to the White House. Just wish there were more stations near the Capitol itself.I'd highly recommend using bikes to get around DC. Your feet will thank you."
Sharon F,"Seguin, Texas",5,04/04/2013,Quite a Ride!,"This is the way to go if you want to see the monuments and give your aching feet a break! We rented bikes on a beautiful, sunny day and we were so glad we did! We quickly saw all the major monuments - bike rental for a day was only $7. I would highly recommend this!"
jacqjacq,"Innisfil, Canada",5,04/02/2013,Awesome way to see the monuments!,"This service was FABULOUS! We wanted to do the bike thing at our leisure and didn't want to be committed to opening hours for a bike rental shop. Capital Bikeshare has an option for one day membership and the rates were reasonable. There are stations everywhere - and with their iPhone app you can check to see where bikes are available and where return points are. Note that I emailed Capital Bikeshare to get information not covered on their website FAQ and no one ever got back to me - but in the end we didn't need the info anyway.We chose to do a night ride through the mall. The bikes had lights that were suitable given the lighting available in the surrounding - but you might want to bring a flashlight or headlight if you choose to do a night ride. We kept the bikes longer than we expected - but the rate was no different than had we rented from a shop but we had flexibility. A note to one-day renters. You can get 2 bikes with one credit card - but if you need more than 2 bikes you need a DIFFERENT credit card and they only take Mastercard and Visa. Also - the bike security hold fee stayed on both my credit cards for about 5 days (I know this is not in Capital Bikeshare's control - but worth noting). The bikes have little baskets with a bungee that hold items fairly securely. The bikes are utilitarian and not meant for a comfy beach cruise or a cross-country tour - so be prepared for a hard ride. The bikes were in great shape and easily adjustable to our different heights.Note that if you do a mall ride at night - the mall can be quite busy even at night. We found that people were shocked to see bikes near the monuments and some thought it was a great idea and others told us that people should only walk to the monuments (and no we weren't pulling jumps off of Lincoln or anything like that, and we walked the bikes when we got to the monuments) - in any case the bikes seemed to garner a lot of attention.This was my husband's favourite part of our trip.And remember your helmet!"
frankiejulia,"Sedona, Arizona",5,03/21/2013,Every city should have a Capital Bikeshare,"Capital Bikeshare is a wonderful addition to DC. The service is affordable and accessible. The bikes can be picked up and returned almost anywhere in central DC. I rented a bike several times over the days I was in DC and rode from my hotel to the National Gallery, to the mall, and to the Lincoln Memorial at night. DC is an easy city to navigate by bike. It's mostly flat. Yet on foot, the distances between museums and monuments can feel long and tiring. The bikes from Capital Bikeshare are perfect. If you're at all inclined to ride bikes, look for Capital Bikeshare next time you're in DC."
linny1605,"Melbourne, Australia",5,02/17/2013,Great way to see Washington DC!,"We had so much fun riding the bikes from monument to monuments. It's definitely a time saver, and not only that, riding at your own pace means we could enjoy the sights and cover all the things we wanted to see. The bikes are easy to rent, just use your credit card, and it's so convenient to dock the bikes for return. We rode on footpaths, through the gardens and went from the White House to the Washington Monument, up the Reflecting Pool to the Lincoln Memorial, then along the river to Jefferson Memorial before heading to Capitol Hill. We docked the bikes outside the Smithsonian Castle then made our way by foot to the see the Natural History museum. Weather was bit cool and it started to snow during the afternoon but what a blast we had! Bikes felt very safe and it's very easy to ride with a few simple gears that you can change to help you ride up or downhill. No helmets provided and it's one of the rare chances you take to feel the wind in your hair!"
detraveler_7,"Philadelphia, PA",5,12/02/2012,What a timesaver,This is the second trip to DC when I used the bikes. The first I was close to the Mall and I rode all around the central area. The most recent time I was near DuPont Circle and rode down the trail along the parkway to the Mall. Both were excellent. I could not have covered as much ground on foot. This is a great option for tourists. The kiosks are well located for sightseeing.
Erik R,Toronto,5,11/13/2012,Awesome way to see the city,"Forget about long tiring walks- one sure fire fun way to see the monuments and the interesting neighborhoods of DC is by bike - and Capital Bikeshare is definitely tops! Bikes are plenty and available at key strategic points all over. My buddy and I purchased day pass for USD 7 and we are allowed unlimited 30 minute use within 24 hours. It was fun. Biking to see the impressive monuments, putting back the bikes in the racks, and picking them back again to go to another location. "
Anita C,"San Francisco, California",5,09/24/2012,an excellent system,"Due to a Metro delay, I found myself running very late to meet friends for dinner. Not wanting to spring for a cab (and realizing that it would not be any faster than walking, due to rush-hour traffic), I decided to give Bikeshare a try. Amazingly, you can join right at the kiosk if you want a 1-day or 3-day membership. I got to dinner on time -- there was a drop-off pod a block from the restaurant -- and got a little exercise, too. I liked it so much I used it again later that night to get back across town when I wasn't near a Metro stop, and then again the following day to get down the National Mall when I decided the weather was too hot to walk so far in direct sun. Each time I easily found nearby bike pods using the Spotcycle iPhone app, and there was always at least a couple of bikes waiting for me in my preferred pickup spot, and plenty of return spaces near my destination (although you get an extra 15 minutes free if you try to return to a pod that's full).Your membership gets you free rides up to 30 minutes in length, with increasing hour rates the longer you keep the bike. (I took a total of 5 rides and none of them were longer than 30 minutes, so I paid only the $7 daily fee.) Then, each time you use the same credit card, the systems recognize you as an existing member.Riding on the street in rush-hour is not for the fainthearted, although you're allowed to ride on the sidewalk outside of the downtown core, and a few dedicated ""bike boulevards"" on major streets (there are maps online of both). I wish we had bikeshare in my city -- it's a great way to get around this mostly-flat city."
bittentwice,"Brooklyn, New York",2,09/19/2012,THEIR BIKES ARE A SAFETY HAZARD,"City bikes is a very convenient service, they're located all over the DC metro area and have countless stations, where most of the time you can get a bike without too much hassle. The price increased somewhat since my last visit, and at $7 for a day plus charges for trips exceeding 30 mins (when their bicycles are really slow) is a bit steep. Visibility on the little LCD displays where you pay and get a code so you can unlock your bicycle is marginal at best, and under direct sunlight almost impossible to read.That being said, their bicycles are HORRIBLE. They have 3 speeds: slow, slower and barely moving, and steering is severely impaired. This makes for a very unsafe bicycle when you're moving in the middle of traffic. I don't know the statistics, but am almost surprised I didn't get into an accident while riding their clunker through DC streets. And I'm basically a bike commuter, not an athlete or a messenger. Keep that in mind if you decide to use the service."
aavv8r,"Baton Rouge, Louisiana",5,09/12/2012,Great way to see the sights!!!,"We stayed in Alexandria, Va and used these bikes for 2 days several hours a day for a total of $7/day. You can't beat that! We rode all around Alexandria and then took the Mount Vernon trail along the water from Old Town to by Reagan airport to Crystal city. You can rent and return as much as you want, you just have to limit each ride to 30 minutes or you incur an additional charge. The Spotcycle app is a must! It shows you all the stations and how many bikes and slots are available in real time. Highly recommended!"
Moondogge,"Orlando, FL",5,09/04/2012,Best Decision of Our Trip,"My wife and I spent 5 days in DC in August and have been there many times in the past. This time we had set out expecting to walk and use the metro for all of our travel needs, until we saw the Capital Bike Share program. What a great service! We paid for the 3 day membership and used the bikes almost exclusively during our entire trip. Very economical and a great way to see DC and still save time. I highly recommend using this program if you are on vacation and are going from sight to sight."
lydthompson,"Pasadena, California",5,09/03/2012,See the monuments at night at your own pace!,"I highly recommend seeing all the monuments at night by bike. Capital Rideshare has bike stations all over DC. Their website tells you where they are (125 throughout the city) Its almost a bike vending machine. We rented them near the mall, took our time seeing all the monuments (at night they are beautiful), and then rode them back to a bike station near our B&B and returned them there. Great, inexpensive way to see DC."
